flash_point_c,boiling_point_c,ph,vapor_pressure_kpa,toxicity_score,oxidizer_content_pct,flammable_content_pct,corrosive_content_pct,packaging_group,dangerous_good
30.42956019265145,108.58531198258005,7.930324495814521,3.1586556442004223,32.56549611189478,6.279828840950398,7.663822228685627,2.3783886336050895,II,1
45.60311583210583,156.00992793730276,12.62704042730104,1.4145408565400681,45.309435620857805,16.927970897588576,17.66483727861193,11.197918212099168,III,1
50.78722458080425,172.54061681659,12.628270192853606,2.9968375383605124,35.71743675988889,13.06659763015436,23.415177413816046,2.1569376326488374,I,1
81.14244452437832,160.48430317872442,13.218069205942713,2.9886946293852055,60.82344280507029,41.8196077845392,10.002023461964663,9.116543792103498,II,1
66.87236579136923,172.87709670023906,12.535483241121474,1.0572296869562858,37.59888281221019,18.657149925221923,7.600584379382616,2.02583158985684,I,1
24.73919689274532,171.68738046742678,0.045935806144209,4.545055213518183,66.51991717450547,16.66161573759505,24.477903690959582,16.090894483192937,II,1
66.4816793878959,61.40516588767782,13.076208482142356,0.6976400774710385,48.51086918594316,22.540604664775895,9.563497098811105,2.655012038703283,III,1
52.29835439167367,181.84350791977016,1.9244321471952694,3.149962236894266,61.61735145240584,28.038031544408863,20.405706801536017,10.654488514733584,I,1
46.461559993880826,116.44925771687731,0.5589675155561078,11.1615423974525,55.99788326556312,12.358325015354692,56.53914493448977,12.409763847039935,II,1
72.23352577681736,95.2080418498021,0.7754394840927394,4.685349113743332,65.88867250993279,25.403289448251588,40.61945754594083,19.602461606718826,III,1
80.61999044991902,94.7774086072502,4.88482673247007,4.661976019741218,35.97235105957215,15.914993133214903,15.923660914285934,32.59640659621557,III,1
78.62560238232398,171.67708052362647,8.69125719376311,1.3258564925019793,63.58434777419961,45.61231563423126,32.67876683171681,10.412477881535212,II,1
43.21564953554723,138.87125363875737,5.632356751265965,11.192564148758626,22.061170201561048,12.667012065349834,23.667776884548804,0.3942666187853112,II,1
53.81575248297571,65.90156080072947,0.3577599850913127,8.177401831757805,50.64690143170529,11.32944248312313,28.51976168634564,50.98326769802356,II,1
66.62526862807128,173.90189075961416,6.670756878446006,1.3842077878881216,41.81117101545478,20.331925681228867,43.50029664756402,19.40767435539431,III,1
79.51090254244718,78.01959346005864,6.189830391785321,1.8592801683363902,28.931879240074448,14.739466802115258,32.0224109620969,14.42187717556915,II,0
50.4165152430942,156.99106792591056,10.595889717023056,7.416630443734437,36.59716812509989,22.571257090565165,22.359410081955666,13.141574431714604,II,1
56.28682046672366,161.9249462836527,3.914580577956137,11.43773415148885,40.390164105809994,23.95441372619652,32.25389496860392,8.290116308737273,III,1
37.873300519879436,194.27885408475225,3.0454364331211403,0.9883199199088408,47.05172476844201,49.60161131989943,12.147421844890514,16.731256482953455,III,1
36.07586751838659,239.0842393233426,3.583145407472767,1.2177822592529246,42.12725522226211,14.491769825671819,33.99616392683711,22.874597847527305,II,1
76.25051644788397,81.76618370497292,4.252357516817872,2.4229131443433087,51.20038960309483,3.99729517588396,21.02891772201309,8.752812618733719,II,0
87.12480057141646,147.37630719684753,8.388308227140332,0.4786071215988979,37.54762526617145,15.39101946576307,7.597668547256564,10.893930119782762,II,0
58.55979756839332,136.18323524778913,6.601356796329117,2.7600150377311707,42.84713448497999,21.816343087703384,41.88035091423391,0.26908119174585854,I,1
80.07065795784048,171.6874842980481,4.716523912506811,7.018817883708614,45.66400902438708,27.40704758674024,23.83913349886737,12.516575647033537,III,1
67.23272050095268,160.78343854668094,5.2403982159714975,0.8599254212354496,52.731443334961355,3.815405690091237,2.102332934064662,30.926608639224884,III,1
47.09760490789751,132.372687863169,5.192931242225666,3.0092340320662,62.73270922756344,18.448287443172028,15.149551146176456,25.445428219153932,I,1
67.22791211016828,127.95489056945722,13.613693725944444,1.7067371289134177,62.804945105980686,37.72354461998546,36.151354977675524,5.146859508039952,III,1
90.76073132931938,94.17745724079761,3.2619578327413357,10.094157175756326,53.562259877032474,7.234260075131354,12.244710150306497,27.525560145781764,II,1
59.283479217800966,199.39307912032547,11.45286184381162,1.7231715379227959,56.45379524908398,43.892767209691016,51.860898680397874,5.893273282360851,II,1
91.29287311628012,172.96020907997647,9.91495172623462,9.163190905907966,54.67800373768213,13.283633908173053,39.688434400247026,6.828909368891163,III,0
7.605097918205113,195.88840988975687,0.07798007844970822,1.6854556511327756,45.2803673620468,18.447711398439772,18.04889511880124,30.666382406129557,III,1
76.43805008750448,134.4801931762243,13.904467053756832,5.0376547392363555,63.508745039268184,17.44230693795994,34.44077614416307,8.684901753842245,II,1
61.74094136476343,117.15822656527848,10.59015118887003,3.3252886909682635,36.28278361274356,23.905115798878676,39.828006903445676,12.754008026261046,III,1
54.019852990682644,96.08424666853861,9.55429420891108,2.433624881900127,19.277817975442318,36.615368216118256,50.63698304504256,13.063032708461686,II,1
61.835215530710045,167.94587918703297,5.674545907472922,1.444231209097541,34.377659198684654,36.972212377825706,41.342783397939876,18.36921039240691,III,1
20.248621707982146,98.01033877358827,7.772843244800054,3.5200540234185262,71.0468122265643,12.267714434045523,25.337706922936853,33.67556975553533,I,1
55.60656224324976,242.43315344832752,3.545792539344583,1.910895136282006,45.56850292253482,6.066380234079933,19.576387332752095,11.516513749078493,II,1
67.14225143023492,84.61787094532798,0.4967676720397647,1.5654714429873935,54.11193509275651,5.224862410304651,14.605661645687237,33.865103086981804,III,1
89.55788089483032,163.68300596062508,11.70430321824362,8.83020466839191,45.89074975144693,15.223527902120335,24.661849575685444,6.016550351110235,III,0
49.63459563452705,228.34273536068932,12.550782911536404,4.212364723278707,58.42497993239537,7.907041898668892,19.70275783824195,14.339868932762368,III,1
43.83012794213625,179.95448796319045,2.2745889125993584,4.549016981166181,51.06068999009566,29.801930213518048,32.53792787743199,9.675046088780174,I,1
49.96485912830927,158.78368562458897,11.018785341840262,1.987189214209485,48.971119861516215,33.43325875108446,30.654433745977478,20.885261977173364,II,1
78.30804235404148,101.57581765190523,10.376137425999222,2.3424966905251687,59.206675025756674,28.39144686532307,24.049693930323365,9.582351132210217,II,1
66.57502219319369,80.91154057161481,2.4972500271052667,2.2280765198664687,43.01483092071765,55.685262363394926,28.5522660458856,38.37470019890804,II,1
49.404795924659226,188.50250544587928,5.905603236047114,3.560108884752279,55.58116674045577,23.90796817771331,60.57420965534529,21.250987189418762,II,1
70.26534866226712,225.30736203874733,5.918610891677447,4.5423421062882605,47.379175083832756,40.868779868049955,25.99140166466788,12.65297217968737,III,1
61.941550986960806,128.05750047609143,10.63949961627348,2.6532860846866844,48.38860620180662,16.680558838282415,53.40227954808822,8.46391770725253,I,1
79.37289981065778,93.04692461918245,11.727252680864776,1.441787992259693,37.72103751015088,24.97508368430892,55.00228107521165,9.963081668146694,III,1
45.95893812245295,27.091528472549076,1.3268516994791941,4.995094673733204,46.76066525920591,20.482867749293426,16.226179039718943,3.6668592584414434,II,1
53.44675706804463,100.96175781687312,7.881569288658841,2.7919020295079067,41.88136174629228,19.28536295543741,5.86143166817717,6.115211267467279,II,1
52.15783693735685,144.317157875048,10.664478957004393,0.8584137213322496,66.94880268141641,19.395779581702655,40.80127495498336,18.08284615430059,III,1
30.72970103735763,229.9561620418367,11.006668316912219,0.4925123216699576,24.738925042118584,9.759408958733914,43.7916892704018,12.097056513032792,II,1
65.92240554129152,183.65668461164842,2.071909342025725,3.4498051126763407,63.338898371666936,33.908050287606365,55.86639839736735,19.57803238854212,II,1
65.22110544359779,165.25427023533766,7.357072004111117,1.399928215827682,23.83613478966527,29.35527428759499,21.439064722143343,7.910835546555392,II,1
60.102269132849216,129.99401693494346,12.005821889077842,3.8376097180107065,58.05823456414942,15.701868333282615,57.88682820285018,11.68033027638474,II,1
55.30825733249705,120.84171413720219,4.459260072193978,1.461561453478924,37.43404648681358,8.251513269312111,32.04465745532203,18.2956106456195,III,1
31.692585158991715,220.2823798753982,5.95163658476516,3.0239037164013056,58.494833962525114,2.8073176960889836,44.939888013147126,12.42997244906681,I,1
51.58709354469282,160.03692703791947,11.261019158708654,2.008280287768335,48.17961487975754,4.17331746002144,44.51323993488045,12.522403899382589,III,1
53.14570966946461,44.869965403948896,1.2504732965726721,11.040128146105145,28.51469966166814,15.025566786312497,20.600560721280598,5.161637244155242,III,1
43.95445461556762,116.32301760513786,12.032906058445695,5.81390537279347,70.37927809765726,3.128064600775615,43.167712417454084,2.098710406396069,II,1
56.77428576667982,107.08919841141866,4.356194034231327,7.987178113803285,61.64969464783465,7.838206998989356,21.012970980656327,8.310280450748001,II,1
68.08101713629077,122.68679954112676,0.02030443227578016,2.7710829910700943,57.54763185498284,26.03882046321925,22.614217276372088,23.12974091706265,II,1
97.7237180242106,178.14553301425426,3.2782280307890157,5.248218844326648,40.39445383418203,19.19595373055545,29.849668765156107,39.743547727508364,III,1
63.49155625663678,144.62775591028753,1.2530089725370905,2.9250748265435784,62.16626920178699,3.3490102605675345,11.46745695731543,12.0056170735326,II,1
65.15100781445528,146.1567296498169,1.2933886979474178,8.808111814100025,30.75122567602636,9.890158418563052,61.11634552176785,22.853063610597367,II,1
58.51108168467666,215.67365806626182,9.69970027799628,2.5649791445116032,16.585308162390042,27.08322098929784,25.556988286499283,15.48778495682322,III,1
21.62457569401917,115.17694551066558,2.9956686989469077,0.8887036311903591,26.565111962116983,3.6226691199166416,18.021914059403414,3.128053865948395,III,1
59.46972249101566,243.2099762943675,13.086393081677754,0.549417188312594,36.17017945510378,48.62401621530691,41.856034119678284,10.295243287165421,II,1
61.204604198820526,116.4346204314457,7.230223652278256,10.325833847675607,38.67744673864201,8.763126264974431,20.974293794480207,14.215384095957651,III,0
109.26484224970572,154.45990983062856,6.441375611368859,3.9860612155849755,43.47734646730866,12.624154171357047,9.172021081876409,5.402497934755111,II,0
56.15278070437755,135.93982022986162,6.079969255082123,4.201348226273334,44.14350148070544,12.654417027543504,7.545923001035719,13.520437196735081,I,1
66.03094684667225,156.17095667504805,9.696226955402846,8.950579455598414,40.25242576563452,14.62572742723887,45.31347591626753,1.0389477486808736,II,1
59.305764605895135,172.22959975365646,6.331678675330518,0.7251418740110867,18.255278417507355,27.459095486446223,17.18488531633703,1.9767657403893808,II,1
36.62643924760936,171.69176200444383,1.8004049871526857,2.0403452379249445,52.88185051415972,14.101847381654464,65.03249232102651,16.38734702127795,I,1
82.85645629030041,112.34413346897101,12.322410528970591,2.2504813716919023,46.02987869822997,38.2522375788284,34.41467165627425,37.46633433977097,III,1
75.03866065373548,93.85426612762147,5.997534884959221,4.922517991940051,39.55484623178925,40.147941617949606,44.68457242282357,5.590781672152257,I,1
75.82063894086093,275.1585895452855,1.0360640597930346,1.5618762453025108,70.97031937059042,21.74547883482239,22.319022512700222,29.160426186030975,II,1
41.81225090410522,125.80078301997234,7.411123824968655,1.0396675568614735,46.36751953166954,26.083680508373806,37.112224188264804,14.834104549451293,I,1
88.05588621872198,184.96062193359933,9.062856018379847,1.0322295548584652,50.87797598684263,17.749367101560868,17.22633444763791,3.7261987544301953,II,0
31.962978744154384,69.61793447384017,3.85815449820862,6.817783786252767,61.937752276746984,17.313801434117003,52.30933866683295,13.307422165249072,I,1
71.73714187600541,136.01936400476617,11.204765707433792,1.5007640197833767,27.652087366587587,26.1690359417694,50.84945751826765,1.9879488210435226,II,1
103.80911251619958,143.64003080087787,9.376861844523091,1.7478492158242624,49.66084919498147,24.843572401477008,8.33677993973225,13.752545316101122,II,1
40.18927349738623,173.64075349639162,9.104776369702067,4.515872986101991,61.88821781024941,21.15234178855438,36.89554053303537,18.691681684703507,I,1
48.67404540794456,20.0,5.891549340149119,1.5540177490604945,48.630066459516314,32.6434088667506,49.39215774952731,10.767613753546707,I,1
61.993027301752825,158.30703065391654,13.466814219758028,0.6949198677928202,30.449861199716125,40.08798364891226,25.0598352739653,5.382815502304322,III,1
49.93048691767601,92.51292723160536,3.838648351289467,0.766929085411496,42.76286832582089,10.173833132852305,45.71380641574731,22.524645233481625,II,1
28.986731378677348,166.2172855597462,8.087877014216335,2.597512048885963,52.83479968615472,20.39630439528195,1.5039546294824144,0.3421732665082546,II,1
61.371259496120544,98.18354015809186,4.326772204616646,4.046542222771256,18.396831647763005,9.986666304182421,34.01522971723709,5.810926179961759,II,0
38.7539257254779,107.22586520372093,10.427266541601757,2.3122100642436956,29.710085073481338,9.476355523083463,13.804337109135927,29.007744895519426,I,1
69.47184861270364,136.3186194803366,0.6690807741817002,3.8357084981923104,79.60305343902664,23.470202111674965,7.347160562111362,29.798374574618364,II,1
41.611515315323935,97.38352651984023,0.6425141502506893,0.7480615481228217,57.26885341527368,37.268675862058274,34.97136280874586,14.965303764336465,I,1
90.99868810035079,126.22327766323225,11.35205357326308,0.7895889125844283,72.25205841074421,7.420270392766095,45.166651855266,13.065286871664068,I,1
44.334934153275256,90.33121157283423,6.0797542548913945,16.496508179657372,62.99476552261824,30.363593841847724,63.694285308008546,34.802793399265674,II,1
53.55876967588649,58.34147741506362,4.77652076440498,7.287987302505356,55.90975464761195,7.474048919525761,34.88478666084177,41.609614636025064,III,1
76.27034434739339,200.89785262146796,8.505376070454739,5.028780520767948,45.36381141584741,30.152390503383103,47.27022304412347,26.480294565866675,II,1
35.38271367132089,85.19756535880359,9.82659081416563,1.6035505483463368,55.718208115772256,23.086866345739907,21.773115088329803,5.539165915660319,II,1
64.54919869208258,141.06595561960083,2.8168188558216922,2.2469978748163744,71.74946286293533,9.871099166162868,58.285053495120266,11.424768438906291,II,1
86.14285508564856,187.64455407468924,2.5960373796662415,2.7146367380471603,62.38308384751144,24.45743891910094,7.055304469669657,28.2312264535156,II,1
27.85033530877545,119.25279487419785,13.414110468638341,7.779381925203596,52.50215457270169,13.095879758845186,35.96398807980209,16.345774573463228,III,1
63.692677170646085,108.7417050127231,8.255300289383971,3.751764314312109,47.41479396200534,5.8214380597529605,25.946741843243682,2.0517420647139164,II,0
65.19765588496847,161.31190443337107,5.461630682119754,4.140145950791696,57.47485381206295,56.40724229099637,53.831010846833024,5.7988120436472546,III,1
75.6364574355462,205.8966911363576,11.22018372537309,2.377087626221017,42.01936089064143,36.978473702864676,46.729110528083694,3.426712823983877,I,1
35.26098578243836,91.53423674567655,7.35222542289084,5.125007833299915,57.47711615621678,10.175179106736397,15.718336549784018,7.828898677813176,II,1
33.59086773831447,142.49260839912804,3.383279345244139,3.4620406482418744,39.53066763505926,15.015556593262328,11.329519085287854,37.67890076209681,III,1
70.43883131233795,63.37527025163363,2.8942942789820334,2.815720519958227,44.69118668771864,14.030273516568545,51.8769560402529,17.226536683765133,II,1
65.93969346466372,130.3399498158905,5.556029726377504,1.5001013346369767,34.58441800675249,15.067687071320282,34.252209475004655,16.077276322487364,I,1
65.00985700691753,151.71023422690376,12.038542043638316,2.482193403823914,43.403554338585074,22.412199479669024,6.731414723202665,15.368064339265072,I,1
66.92896418993952,107.26876791224672,0.8602708246196249,1.146110271916301,39.744085122706316,69.82012417838165,15.418664977609364,8.282452767385756,I,1
46.399505568430186,127.15040830873843,3.059364010566684,2.632381093146066,75.3787308666366,17.905562546080205,37.279640954588245,4.403397299528736,I,1
64.64507394322007,79.5886615846275,12.50412546393628,2.9186730742544125,36.58256364158318,11.23592171554554,23.5234831835226,15.768627538932328,III,1
65.86144946597362,153.8539305690747,1.704283965569507,0.39708111165702137,55.772529434118354,20.695442267946333,12.851572245574157,6.8902063372419535,II,1
45.71297163947264,202.7847124441575,8.814760055698358,2.260821784657098,35.79676520969627,7.920917231951898,7.262408987272888,2.728140560685542,III,1
97.31549022289514,95.14280651147682,2.9891591536943514,1.0610891030034681,50.70344055014174,26.59490701801272,16.04400894845218,23.262836390188294,III,1
69.47665841823576,118.86641167238085,8.482135865166438,4.050788122818082,54.34873102931585,9.82647426365329,51.76316034345696,15.651983450626544,II,1
36.173930055947025,175.1273123227091,5.363458335819249,4.525498762528024,22.233444891144487,11.43966839326803,38.03719241305368,2.4670951384024216,III,1
73.1310721726766,210.6045359661368,1.4234765500338862,1.9327196302600382,29.03447767516697,12.25630101109041,48.53240184389277,11.798297572703095,II,1
40.50636659545357,75.34050938955343,8.154650945757489,4.217395130043477,35.679902131430254,31.445378229846483,23.60790110253946,8.529636609601972,III,1
75.74169207484904,141.56076312920254,9.562598459184205,4.361663621151641,30.45144688927196,14.047433702883822,45.150739712021476,24.041462690651674,III,1
83.17191158014808,164.15654111597624,9.52381666552124,2.26195012520665,51.261278029182755,1.2850998960372495,12.669216903160905,18.774604814076575,II,0
43.58635363296579,144.8971804685576,8.918481727017934,9.275992216044537,53.638703131322984,12.801011833307099,24.034352156663786,4.174736106766991,III,1
79.26752258488644,26.160396656145647,7.003146933097641,1.521870317359119,34.05392066948698,14.977955426296377,47.04064048269159,17.282824782633945,III,1
68.25561853872996,175.0545004654386,7.272616636030559,8.820623530628644,51.86297655398832,30.865272920071305,19.7832918261912,23.86257214775817,III,1
76.4412031998898,225.9668175545322,8.898961537311434,2.270137623285157,43.638820793429275,7.355010598311648,39.55400811312686,14.25019309216527,II,0
97.93585965307895,155.83308755847517,9.663631064452975,1.3844997975727495,48.5078594964667,24.213132530816843,28.11728161082864,14.162113542704398,III,1
55.09223767994259,98.44469733528683,9.168274343639391,2.051889794241926,40.57365065591125,18.435092724138535,6.077421261984601,5.888049887042128,I,1
44.925276712850206,124.34363768178585,8.217237908788324,1.1280479012445301,57.31485098693219,16.556517228121802,23.688812172905273,23.205118132812782,II,1
42.209711407489536,238.49565338277964,2.1817457872576576,5.0918758240110344,74.52393885406516,19.63528999929192,14.585301606287352,14.606572432908429,III,1
43.68379430069123,195.49812704302792,2.948631538900065,0.7541113955274711,61.61501323427868,17.20591387365513,16.367966824493173,7.812840684900596,I,1
58.45796581171792,182.00133091921646,3.643136294494877,8.262166514360473,70.90086273018676,6.58562244011369,48.02203058841146,31.487754083816476,III,1
66.82303949633287,167.8206291767188,12.875263199225031,1.2857037561713072,28.957628253405623,23.00178859052994,20.899545293878276,3.9345606330965546,III,1
65.53381598660039,116.94314439045138,10.631531285157532,5.3085710707017375,39.86436346590287,10.923608383015603,8.593049856255007,23.95222081074505,II,0
76.54366498072048,139.97144096721158,7.740135473516295,2.7714778252358725,58.47853749197023,34.70796284025442,31.79811121543752,13.14974373744994,III,1
60.26003783755814,146.10386321607422,3.5287969996166555,3.3758671560210836,72.62441262325163,12.794345776941036,2.545058467103931,16.12784834588665,I,1
89.07068154314634,177.4787158032222,1.5524813254183965,1.6954790105088853,59.7566064035986,15.43030642203286,30.617946636609535,12.505098123985265,II,1
54.706863335240875,225.44594471334517,12.582629163719647,3.604728299693403,34.606638719392045,16.783395535420997,52.764419728190624,22.81597581868938,III,1
114.40338333179238,205.9169068396564,12.497324221520838,3.0282334534628634,43.48013997771679,20.489789205639358,43.782085656093926,15.267830011506115,I,1
72.51334695530012,79.03078221019797,1.5497383397396816,0.8467677249905569,55.001066548822116,4.6666910900749405,32.06250072233773,20.933598842461674,II,1
42.85684887167435,161.19974844505245,11.161033325350946,1.258600006976039,47.530107175538795,36.80725506974113,26.452707728961606,11.312714699240665,II,1
38.582150038777755,186.83816725839486,6.253030970338777,1.7634468145205775,38.01841313422444,16.844409213739386,18.664272594932736,24.73496685640634,III,1
69.64944830486371,180.94301650723176,4.535537059627561,1.485873456444415,45.64618334983355,7.685571451837217,29.241846147712714,9.12335392203929,II,0
55.53074429348298,118.53831183062903,10.347463506921901,7.405690982324705,49.783459718606316,39.33868612304792,12.970830432378344,6.016471434365467,II,1
74.28000988184183,295.70546078841807,8.600613574850229,2.733577926977268,33.72618041783632,53.4354410773392,2.176228082969839,7.487761094869386,II,1
69.4647524914709,86.14577188344406,10.920421506306724,1.4579960463491344,64.76763608805102,48.6795696913754,19.666323727929473,14.749408296235547,II,1
58.54342174686254,95.8405776666975,1.0406040488611192,1.8356233806615723,43.40577766161441,8.916392759591602,17.77363081683212,23.000554116143192,III,1
43.0641256386319,161.6797540630788,4.46021827940439,1.815624586226749,48.911356605338085,5.626091456358783,14.722758535392488,40.54003206863649,II,1
29.70305550628271,255.84015274819268,4.4704359058343,2.1588170775433557,65.52579055585981,10.884089188822694,1.462921141560115,15.948391579834093,III,1
51.06970095865958,108.19025746479146,4.616543292028717,1.1499707142994344,48.12502000841067,22.488280362002396,32.96583263228252,2.690587550922032,II,1
77.12797588646944,136.7085817176504,7.0347182170132765,1.4174438041880677,64.70538242662383,32.83144960987364,23.31846101288085,18.84634507458055,II,1
64.28187488260409,203.86468365078463,3.962193243133263,5.019275140381062,34.561987086249104,11.740371278093738,53.46893450433362,13.351507774447017,III,1
35.08522442576024,149.10689225561333,6.2213705412252756,3.1527480920813913,56.49433871924425,13.581654681503515,59.06084532288334,10.875962117644296,I,1
63.46361851702364,133.2698072734852,5.1488863036158214,2.4063954470821662,62.58983533570931,4.054148511432,35.07108355075017,26.32521386842388,III,1
67.70634759457674,178.281645094336,10.294144672287159,2.723991461811934,37.55198002281426,10.156854311857764,26.118022418646454,15.826138074194814,I,1
42.32285127597734,163.62589951147964,8.449011139450702,2.6209881279411,47.324456114503924,36.8528461294271,24.71812219452694,28.59308920763577,II,1
63.07450211891056,201.52193928183956,9.150812052442415,2.2995078372079867,47.6348662305413,20.521793087582942,21.43554377290446,9.288325375031746,I,1
61.16417436892,214.57344445326817,2.948174517157022,4.111072202333589,53.144588257245594,16.153744744874775,27.58456384307023,13.624076488650136,III,0
37.14059404338754,165.35015300026808,4.557030314576451,3.8749315133632156,57.122024260096524,37.604812739176744,27.581825155825218,16.748880558033687,III,1
67.15574720696567,164.58663626891544,0.29631626656904,0.7730509051274838,36.33190702066534,5.795477412885033,29.838430558793956,45.48874913116472,I,1
